objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
588848899934128226,756,44,3,756,2146,6,229.03655382,-0.1218624,23.084641,22.26329,22.072018,21.965036,21.754368,0.391377,0.08326,0.107988,0.149951,0.439724
588848899934128227,756,44,3,756,2147,6,229.03469851,-0.1201112,24.961496,23.090305,22.629578,22.045094,21.932032,0.800988,0.168675,0.178347,0.163801,0.502049
588848899934128228,756,44,3,756,2148,6,229.03736472,-0.12326659,23.898642,22.799112,22.458128,22.178043,21.744572,0.654691,0.126559,0.146409,0.174238,0.419397
588848899934128229,756,44,3,756,2149,6,229.03580928,-0.11988161,25.26478,23.239895,22.692392,22.345461,22.370651,0.685876,0.182721,0.179334,0.201389,0.595215
588848899934128245,756,44,3,756,2165,6,229.04277179,-0.10765784,22.107437,21.154366,20.831005,20.680973,20.595726,0.171282,0.033627,0.037302,0.047964,0.167408
588848899934128246,756,44,3,756,2166,3,229.04286309,-0.11711791,21.94264,20.714231,20.394838,20.351822,20.555033,0.202307,0.031273,0.035303,0.05101,0.235456
588848899934128676,756,44,3,756,2596,6,228.9839577,-0.12211616,23.259075,22.427382,21.900251,21.783075,22.022409,0.42722,0.092295,0.089917,0.123793,0.496587
588848899934128682,756,44,3,756,2602,6,228.98430267,-0.11018962,22.956192,22.21228,22.064955,21.897825,21.430326,0.373993,0.085478,0.11498,0.153541,0.374832
588848899934128687,756,44,3,756,2607,6,228.98445319,-0.10788231,24.887413,22.680458,22.289534,22.197342,22.332029,0.776945,0.114772,0.126388,0.177434,0.580113
588848899934128700,756,44,3,756,2620,6,228.98460704,-0.11465704,23.635996,22.46603,21.955505,21.614021,22.789967,0.560429,0.095511,0.094404,0.106721,0.642573
588848899934128701,756,44,3,756,2621,6,228.98369892,-0.11567791,23.538235,22.485188,22.058266,21.92452,21.112331,0.52389,0.097269,0.102923,0.140166,0.258352
588848899934128702,756,44,3,756,2622,6,228.98567732,-0.11466593,23.341206,22.639465,22.039236,22.575586,21.252342,0.566527,0.137815,0.128665,0.316914,0.374712
588848899934128703,756,44,3,756,2623,3,228.98523896,-0.11316343,23.169363,22.925335,22.139673,21.994753,23.043045,0.50098,0.173207,0.137891,0.18993,0.808072
588848899934128705,756,44,3,756,2625,6,228.9860944,-0.10637513,24.950949,22.928114,22.315132,22.742357,23.077572,0.772177,0.14108,0.12918,0.280742,0.62789
588848899934128712,756,44,3,756,2632,6,228.98788796,-0.1072681,25.465809,23.040915,21.604486,20.240519,19.560163,0.651434,0.165762,0.074768,0.035784,0.074232
588848899934128732,756,44,3,756,2652,3,228.99059536,-0.12281937,23.373129,23.049116,22.421976,22.783184,22.145483,0.468038,0.156375,0.141216,0.288581,0.533693
588848899934128746,756,44,3,756,2666,3,228.99132771,-0.13036457,24.013008,22.723028,22.157419,21.62591,21.656023,0.926309,0.158758,0.151145,0.148433,0.552817
588848899934128774,756,44,3,756,2694,3,228.99878899,-0.08307125,22.317965,21.048838,20.679956,20.578003,20.511303,0.287394,0.041736,0.045286,0.063126,0.230332
588848899934128801,756,44,3,756,2721,6,229.00369609,-0.13593444,23.728619,22.077066,21.747253,21.409145,21.069536,0.587229,0.0692,0.07874,0.089185,0.249402
588848899934128836,756,44,3,756,2756,6,229.00659308,-0.13903225,24.133757,22.111572,21.841637,21.525528,22.437567,0.725094,0.071392,0.085627,0.098525,0.605455
588848899934128837,756,44,3,756,2757,6,229.00589234,-0.13852947,25.707184,23.227612,22.438927,22.342497,22.875879,0.553714,0.193843,0.154688,0.217981,0.703306
588848899934128838,756,44,3,756,2758,6,229.00786775,-0.13895098,23.32201,23.279182,22.540667,22.262386,22.535515,0.478821,0.200092,0.167369,0.202012,0.673692
588848899934128840,756,44,3,756,2760,6,229.00651208,-0.13125481,22.902565,22.258326,21.808649,21.555067,21.182161,0.325041,0.080601,0.083024,0.101249,0.27267
588848899934128856,756,44,3,756,2776,6,229.01054621,-0.08091604,22.587267,21.265188,20.942636,20.794857,20.710764,0.256344,0.036945,0.040702,0.052801,0.185438
588848899934128857,756,44,3,756,2777,6,229.00996454,-0.08182269,24.255049,22.684935,22.155935,22.279799,21.371008,0.780857,0.119489,0.11594,0.196929,0.331641
588848899934128874,756,44,3,756,2794,6,229.01323392,-0.08119962,24.454908,22.87739,22.415291,22.155659,21.821476,0.932016,0.15923,0.166115,0.203924,0.532266
588848899934128888,756,44,3,756,2808,6,229.01549249,-0.08052124,23.507683,22.355042,22.056906,21.725309,21.774666,0.561701,0.095178,0.112828,0.128737,0.475799
588848899934128906,756,44,3,756,2826,3,229.01897209,-0.07815149,25.782001,22.955269,22.216421,21.405771,20.997906,0.563967,0.166873,0.13778,0.104716,0.277029
588848899934128912,756,44,3,756,2832,3,229.01916208,-0.13865039,23.042435,22.363779,21.687017,21.511122,21.570467,0.400468,0.097526,0.08364,0.109939,0.425319
588848899934128913,756,44,3,756,2833,3,229.01815882,-0.1395403,23.687569,22.698458,21.831614,21.764795,22.345285,0.630768,0.127208,0.093543,0.135193,0.657616
588848899934128914,756,44,3,756,2834,6,229.02008004,-0.13846843,23.708471,22.923723,22.517719,22.500639,21.654268,0.584488,0.14022,0.153208,0.228606,0.395157
588848899934128922,756,44,3,756,2842,3,229.02140081,-0.13575217,22.56015,21.612473,21.205378,21.016447,20.956217,0.293465,0.056216,0.061,0.078926,0.287161
588848899934128932,756,44,3,756,2852,6,229.02253097,-0.13378479,24.42675,22.93943,23.023472,22.444027,21.858139,0.798271,0.144348,0.239724,0.223114,0.463685
588848899934128953,756,44,3,756,2873,6,229.02609097,-0.08029737,24.000273,22.912779,22.310656,21.96582,21.362364,0.689639,0.140395,0.129041,0.144568,0.316458
588848899934128956,756,44,3,756,2876,6,229.02649971,-0.13156126,23.734016,22.762337,22.337315,22.145622,22.068661,0.586582,0.122265,0.131441,0.169108,0.5151
588848899934129004,756,44,3,756,2924,3,229.03414615,-0.09654089,22.663477,21.622755,21.131868,21.053543,21.019833,0.342198,0.059907,0.060203,0.085637,0.31646
588848899934129012,756,44,3,756,2932,6,229.03602068,-0.09443519,25.337214,23.223475,23.097868,22.357668,21.81657,0.693651,0.193503,0.270807,0.221142,0.476714
588848899934129025,756,44,3,756,2945,6,229.03784509,-0.09515986,23.867662,22.577919,21.912037,22.172428,21.085308,0.727995,0.119118,0.103553,0.199219,0.290723
588848899934129026,756,44,3,756,2946,6,229.03790639,-0.09203913,22.824257,22.20228,21.673874,21.662039,21.830963,0.31669,0.0791,0.076401,0.114192,0.457581
588848899934129028,756,44,3,756,2948,3,229.03645449,-0.08836541,23.045135,22.007963,21.391062,21.443241,21.433052,0.474823,0.083776,0.076267,0.122708,0.450385
588848899934129035,756,44,3,756,2955,3,229.0384628,-0.11954818,24.046488,23.139822,22.341103,22.491276,20.817629,0.70921,0.171795,0.134799,0.231637,0.207285
588848899934129065,756,44,3,756,2985,6,229.04176887,-0.10262508,23.168367,22.834627,22.240515,22.061289,21.527567,0.402603,0.130646,0.121894,0.157369,0.357756
588848899934129075,756,44,3,756,2995,6,229.04394347,-0.10315567,23.242613,22.978891,22.542662,22.659252,22.188116,0.457079,0.158973,0.171067,0.285751,0.59957
588848899934129082,756,44,3,756,3002,3,229.04479945,-0.10983707,25.440519,23.043385,22.515184,21.332212,20.646294,1.404298,0.342724,0.353213,0.194166,0.41238
588848899934129413,756,44,3,756,3333,6,228.99245329,-0.12233366,25.435068,23.683317,22.72307,22.984898,21.441959,0.619847,0.258391,0.182457,0.339912,0.335979
588848899934129432,756,44,3,756,3352,3,229.01538105,-0.13794775,23.278418,22.820858,21.761169,21.917458,23.72757,0.88199,0.261499,0.16586,0.301253,1.060621
588848899934129445,756,44,3,756,3365,3,229.03329836,-0.12093206,24.794931,23.513586,22.357193,22.845909,22.286655,0.943703,0.278944,0.168001,0.380856,0.711354
588848899934126208,756,44,3,756,128,6,228.97051502,-0.09940485,18.772366,17.675991,17.870089,18.062246,18.181854,0.016548,5.086631E-3,5.996692E-3,7.871487E-3,0.023652
588848899934126209,756,44,3,756,129,6,228.96746218,-0.102166,21.3848,20.326347,19.722492,19.566311,19.297989,0.096474,0.019312,0.016481,0.020215,0.055744
588848899934126211,756,44,3,756,131,6,228.96982231,-0.10142349,21.925291,20.478683,20.102945,20.00116,19.925964,0.147724,0.020863,0.021263,0.027784,0.093757
588848899934126214,756,44,3,756,134,6,228.97140823,-0.10037646,22.488768,21.542719,21.241125,21.070213,21.019899,0.237221,0.045753,0.051958,0.066936,0.239636
588848899934126215,756,44,3,756,135,3,228.96805954,-0.10130981,22.546804,22.872108,21.325539,21.136663,20.578135,0.260797,0.149397,0.058974,0.075822,0.175904
588848899934126229,756,44,3,756,149,6,228.97561353,-0.13377645,22.720543,21.606241,21.233959,21.209276,20.925917,0.281095,0.047344,0.050876,0.075036,0.221048
588848899934126231,756,44,3,756,151,6,228.97620832,-0.13484689,23.685293,22.743792,22.200432,22.130369,22.385183,0.611529,0.126378,0.122022,0.178596,0.63276
588848899934126234,756,44,3,756,154,6,228.97830103,-0.11528514,19.3262,17.727907,17.027266,16.734665,16.575306,0.023348,5.287234E-3,4.635743E-3,4.821153E-3,9.055449E-3
588848899934126237,756,44,3,756,157,6,228.97911312,-0.08658868,19.426497,17.956478,17.390038,17.210281,17.097689,0.024397,5.607967E-3,5.008361E-3,5.472777E-3,0.011833
588848899934126238,756,44,3,756,158,6,228.97737498,-0.08793061,23.797358,22.464293,21.809227,21.762842,21.714653,0.632236,0.096121,0.083294,0.121395,0.413101
588848899934126244,756,44,3,756,164,6,228.97841383,-0.10224699,21.782434,20.702705,20.313103,20.121296,20.166485,0.132295,0.024705,0.025262,0.030642,0.115187
588848899934126245,756,44,3,756,165,6,228.97612638,-0.10228609,21.65061,20.815622,20.452,20.439253,20.34222,0.120029,0.026644,0.027894,0.039948,0.1362
588848899934126246,756,44,3,756,166,6,228.97904765,-0.10207447,21.947069,21.083275,20.785946,20.712471,20.993793,0.159148,0.034212,0.038542,0.053527,0.254912
588848899934126247,756,44,3,756,167,6,228.98117193,-0.10141479,22.361712,21.512798,21.12138,20.994011,20.811792,0.215147,0.045069,0.047687,0.063805,0.20363
588848899934126250,756,44,3,756,170,6,228.97972838,-0.10668264,23.22448,21.786114,21.504709,21.241919,21.003572,0.459324,0.05886,0.069953,0.085,0.261387
588848899934126251,756,44,3,756,171,6,228.97689106,-0.1016091,22.868944,22.132633,21.665001,21.537418,21.090658,0.32143,0.073034,0.073969,0.100016,0.254191
588848899934126252,756,44,3,756,172,6,228.98098818,-0.10195712,24.742746,22.335047,21.872305,21.630898,20.541456,0.801614,0.088005,0.089312,0.109175,0.159868
588848899934126253,756,44,3,756,173,6,228.97977517,-0.10393944,24.301468,23.876604,22.044516,21.6094,21.287819,0.821925,0.322901,0.109218,0.1141,0.319358
588848899934126255,756,44,3,756,175,3,228.97903353,-0.10365543,25.418427,22.814085,21.88328,21.773733,21.506832,0.831399,0.170291,0.119005,0.167468,0.486278
588848899934126257,756,44,3,756,177,6,228.97616118,-0.10107197,23.307758,22.734222,22.42038,22.07095,21.35252,0.459984,0.119749,0.141279,0.159002,0.313229
588848899934126258,756,44,3,756,178,6,228.97528471,-0.10276884,23.377768,23.90946,22.670496,22.474928,21.927235,0.472366,0.305935,0.175182,0.225005,0.46778
588848899934126259,756,44,3,756,179,6,228.97831865,-0.10339742,23.606482,23.369757,23.039143,22.612665,22.416075,0.559347,0.204049,0.239558,0.252668,0.596952
588848899934126263,756,44,3,756,183,6,228.98777001,-0.14490799,22.469471,21.090136,20.733938,20.705494,20.552505,0.23435,0.03231,0.034503,0.049568,0.166175
588848899934126316,756,44,3,756,236,6,228.9971272,-0.13793589,20.116608,17.582619,16.245132,15.558501,15.130014,0.037546,5.030462E-3,3.888737E-3,3.840034E-3,5.050064E-3
588848899934126317,756,44,3,756,237,6,228.99737388,-0.14120704,20.443779,18.619013,17.890963,17.621838,17.475798,0.04713,7.325076E-3,6.033361E-3,6.396668E-3,0.014716
588848899934126319,756,44,3,756,239,3,228.99780158,-0.1376254,22.392841,20.418804,20.325836,20.475302,20.13538,0.224482,0.024852,0.033275,0.058938,0.141468
588848899934126320,756,44,3,756,240,6,229.00014385,-0.13826032,21.564861,20.589102,20.25227,20.146709,20.076027,0.109691,0.022449,0.023676,0.031039,0.107337
588848899934126321,756,44,3,756,241,6,229.00225487,-0.14323443,21.542934,20.547668,20.280375,20.318359,20.24865,0.109224,0.022059,0.024423,0.037155,0.127001
588848899934126322,756,44,3,756,242,6,229.00302298,-0.14128066,21.921415,20.775625,20.467644,20.320789,20.288307,0.146021,0.025633,0.027806,0.03571,0.129457
588848899934126323,756,44,3,756,243,3,228.99456922,-0.14095059,21.862162,20.826962,20.377937,20.26354,20.042826,0.160243,0.029962,0.029749,0.040182,0.126716
588848899934126324,756,44,3,756,244,6,229.0005741,-0.14265796,21.942347,21.048477,20.726017,20.570324,20.373278,0.153927,0.032218,0.035323,0.0458,0.146311
588848899934126325,756,44,3,756,245,6,228.99624009,-0.13677163,22.51688,21.490524,21.440256,21.411667,20.812164,0.237704,0.043378,0.062021,0.090123,0.201689
588848899934126326,756,44,3,756,246,6,228.99490931,-0.13862953,22.5371,21.537361,21.191381,21.084312,21.216265,0.241225,0.04495,0.049385,0.067226,0.280876
588848899934126328,756,44,3,756,248,6,228.9982676,-0.13869567,22.576385,22.252178,22.279125,21.874413,21.366709,0.251193,0.080106,0.128026,0.135504,0.320262
588848899934126331,756,44,3,756,251,6,228.99915095,-0.14169028,22.625509,21.743229,21.459522,21.227118,21.105387,0.282673,0.056763,0.067005,0.083378,0.284827
588848899934126332,756,44,3,756,252,6,229.00136348,-0.13975522,23.649027,22.004389,21.562784,21.372198,21.544872,0.561542,0.065192,0.067435,0.08658,0.364804
588848899934126333,756,44,3,756,253,6,228.99559466,-0.14101294,23.510818,22.311333,21.810583,21.775669,21.356762,0.515226,0.084041,0.083621,0.12247,0.313469
588848899934126335,756,44,3,756,255,6,229.00214438,-0.13968342,23.772659,24.15291,22.55381,22.075844,21.366144,0.625618,0.371345,0.161927,0.163903,0.325326
588848899934126336,756,44,3,756,256,3,229.00271333,-0.13998197,24.187317,22.240736,21.666086,21.491116,21.392693,0.820695,0.086199,0.080843,0.106767,0.363825
588848899934126337,756,44,3,756,257,6,229.00073303,-0.14358994,25.507746,23.2271,22.618933,22.468494,22.638563,0.595271,0.184216,0.170369,0.227345,0.645496
588848899934126339,756,44,3,756,259,3,229.00113338,-0.14092922,23.577518,23.423765,22.426941,22.761759,22.561462,0.719035,0.284995,0.193655,0.397629,0.888163
588848899934126342,756,44,3,756,262,6,229.00116614,-0.149768,18.207699,16.811365,16.266674,16.041527,15.931581,0.012263,4.09837E-3,3.871504E-3,4.102746E-3,6.617367E-3
588848899934126343,756,44,3,756,263,6,228.99798488,-0.14988602,19.040781,17.198921,16.444338,16.117083,15.936899,0.019314,4.462456E-3,3.999652E-3,4.149918E-3,6.630395E-3
588848899934126344,756,44,3,756,264,6,229.00132444,-0.14672149,20.762552,18.422619,17.347113,16.942694,16.714325,0.05952,6.739703E-3,4.952848E-3,5.025131E-3,9.552821E-3
588848899934126345,756,44,3,756,265,6,229.00221098,-0.15206344,20.691141,19.557211,18.97418,18.747362,18.59107,0.062634,0.012528,0.010934,0.01264,0.036727
588848899934126346,756,44,3,756,266,6,228.99336966,-0.14527033,21.655956,20.437643,19.938108,19.771526,19.683033,0.117853,0.020352,0.018905,0.02327,0.077396
588848899934126347,756,44,3,756,267,6,229.00502018,-0.14815775,21.76861,20.490278,20.076374,19.979872,19.85618,0.130339,0.021178,0.020917,0.027383,0.089903
588848899934126348,756,44,3,756,268,6,228.99174835,-0.14522001,22.061573,21.025076,20.72897,20.605124,20.597368,0.165433,0.030637,0.034286,0.04518,0.169789
588848899934126351,756,44,3,756,271,6,229.00510941,-0.14545064,22.065554,21.135502,20.72666,20.62048,20.575956,0.165406,0.032993,0.034101,0.045538,0.165389
588848899934126352,756,44,3,756,272,6,228.99795028,-0.14542877,22.107964,21.168468,20.799139,20.776594,20.561813,0.174029,0.034288,0.03642,0.052642,0.166423
588848899934126353,756,44,3,756,273,3,229.00254462,-0.14877343,21.747206,20.967112,20.617176,20.537914,20.466898,0.149835,0.033271,0.036421,0.051029,0.1836
588848899934126355,756,44,3,756,275,6,228.9961914,-0.14511078,22.369871,21.270576,20.908688,20.784878,20.867115,0.22596,0.038788,0.041928,0.056501,0.230832
588848899934126356,756,44,3,756,276,6,228.9943616,-0.14576517,22.788799,21.522923,21.108984,20.957203,20.628422,0.307397,0.046213,0.048289,0.06354,0.182123
588848899934126357,756,44,3,756,277,6,228.99509499,-0.14375019,22.760548,21.611488,21.210382,21.08404,21.198465,0.291841,0.047568,0.050255,0.067244,0.278137
588848899934126358,756,44,3,756,278,6,229.00317909,-0.14606934,22.355152,21.606855,21.246656,21.221842,21.098455,0.208968,0.047188,0.051771,0.075749,0.253618
588848899934126359,756,44,3,756,279,6,228.99993427,-0.14601824,22.281775,21.655092,21.366949,21.25396,20.644615,0.196153,0.049441,0.057414,0.078187,0.17506
588848899934126361,756,44,3,756,281,6,229.00342314,-0.14969095,24.263016,22.977396,21.840693,21.141531,20.784895,0.827063,0.158717,0.092765,0.077256,0.217322
588848899934126363,756,44,3,756,283,3,228.99922842,-0.14582247,24.934195,23.124674,22.029369,21.849449,21.147577,0.812301,0.176376,0.106897,0.140274,0.287327
588848899934126364,756,44,3,756,284,6,229.00459649,-0.14639935,24.096178,22.862009,22.129183,21.780277,21.896042,0.720815,0.132734,0.10943,0.122868,0.465523
588848899934126365,756,44,3,756,285,6,228.99514087,-0.14655835,24.19063,22.325754,22.086849,21.898743,21.340775,0.751179,0.08471,0.105548,0.136138,0.310912
588848899934126366,756,44,3,756,286,6,229.00450414,-0.14439161,23.301821,22.300964,21.924919,21.775148,21.539408,0.491976,0.091831,0.1027,0.138749,0.415742
588848899934126495,756,44,3,756,415,6,229.02250392,-0.06607912,15.044857,15.233399,14.80273,13.146989,13.110188,4.608375E-3,0.01117,0.010776,2.813172E-3,4.511611E-3
588848899934126496,756,44,3,756,416,6,229.02635595,-0.07347078,21.802973,20.908571,20.510952,20.41419,20.391689,0.133968,0.028356,0.028986,0.038546,0.140597
588848899934126497,756,44,3,756,417,6,229.01959897,-0.07034229,21.858755,20.894552,20.598347,20.421911,20.5595,0.141356,0.02821,0.031137,0.038863,0.16271
588848899934126498,756,44,3,756,418,6,229.02437521,-0.07344306,21.988379,21.106352,20.807169,20.644146,21.564219,0.161169,0.033874,0.037765,0.047967,0.382107
588848899934126500,756,44,3,756,420,6,229.0242246,-0.07400763,22.53208,21.173201,20.787169,20.74135,20.581209,0.247964,0.035289,0.036404,0.050948,0.165867
588848899934126501,756,44,3,756,421,3,229.01745102,-0.06426622,22.548553,20.815802,20.081347,19.68675,19.623022,0.453393,0.044572,0.036047,0.039942,0.147914
588848899934126502,756,44,3,756,422,3,229.0255847,-0.06481385,22.851864,21.359287,20.87672,20.802612,20.938879,0.440992,0.052257,0.052591,0.075545,0.328435
588848899934126503,756,44,3,756,423,3,229.02709197,-0.06912739,22.144991,21.66185,21.282187,20.980951,20.583549,0.208587,0.058831,0.063909,0.074713,0.203397
588848899934126504,756,44,3,756,424,3,229.0227292,-0.0640439,23.31395,22.114174,21.394464,21.485712,20.82303,0.605948,0.096997,0.079665,0.134405,0.281439
588848899934126505,756,44,3,756,425,6,229.01943824,-0.07131282,23.131607,22.51922,21.681885,21.408747,21.470226,0.431076,0.110796,0.081502,0.096987,0.376405
